3878.48261094, 2, 0,
3891.27763104, 2, 0,
3901.13008595, 1, 0,
3912.26377296, 3, 0,
3924.76421213, 1, 0,
3933.570333, 2, 0,
3947.49845505, 4, 0,
3955.79466295, 4, 0,
3964.7019031, 3, 0,
3973.51009798, 23, 1,
3983.03272009, 9, 0,
3994.19797397, 3, 0,
4004.95191693, 1, 0,
4017.75153708, 4, 0,
4025.9381001, 7, 0,
4034.95706105, 3, 1,
4044.58053207, 4, 0,
4052.87396693, 4, 0,
4061.47651911, 3, 0,
4069.58983302, 2, 1,
4086.37679505, 3, 2,
4095.88291597, 3, 0,
4105.30384994, 1, 0,
4114.00980496, 0, 5,
4124.14994407, 4, 0,
4140.73625994, 3, 0,
4150.57011604, 3, 0,
4158.73449111, 6, 0,
4170.53643894, 2, 0,
4180.06160307, 5, 0,
4195.11078, 1, 0,
4203.81661606, 2, 0,
4212.42130303, 3, 1,
4221.73826408, 0, 1,
4234.02462506, 3, 0,
4244.26655793, 3, 0,
4253.06976414, 2, 2,
4261.77690506, 3, 0,
4272.12310004, 1, 1,
4288.50707698, 2, 0,
4299.05368805, 8, 0,
4308.38367414, 2, 1,
4322.706918, 2, 0,
4334.58828402, 8, 0,
4342.78881812, 1, 0,
4356.70605707, 2, 0,
4368.52976203, 1, 0,
4376.88089609, 2, 0,
4389.57628703, 6, 0,
4399.61079097, 2, 0,
4413.74689794, 3, 0,
4424.49797297, 4, 0,
4440.38933015, 1, 0,
4450.40589094, 5, 0,
4461.00643301, 5, 0,
4469.50480509, 3, 0,
4481.44098115, 3, 0,
4491.80865502, 2, 0,
4505.19544315, 3, 0,
4516.66149092, 3, 0,
4525.2617991, 2, 0,
4534.17200804, 2, 0,
4544.618783, 2, 0,
4553.22247601, 3, 0,
4561.30707312, 4, 0,
4569.50211215, 7, 0,
4578.82102704, 6, 0,
4587.52639198, 3, 0,
4595.81761694, 9, 0,
4604.23879313, 7, 0,
4615.991189, 7, 0,
4624.28668714, 11, 0,
4632.44425702, 13, 1,
4640.77432895, 11, 0,
4648.86282206, 13, 0,
4657.56670594, 5, 0,
4666.06739807, 8, 0,
4675.07922411, 10, 0,
4683.98928404, 8, 2,
4693.10131502, 8, 0,
4701.91021895, 8, 0,
4710.52199912, 7, 0,
4720.34458995, 13, 0,
4730.41757703, 7, 0,
4740.41757107, 5, 0,
4748.91451097, 11, 0,
4757.84857392, 10, 0,
4765.92689013, 6, 0,
4774.31199503, 7, 0,
4782.5663631, 5, 0,
4792.23178411, 6, 0,
4800.53225899, 6, 0,
4812.66455412, 15, 0,
4820.91884112, 7, 0,
4832.78563213, 7, 0,
4841.79486609, 6, 0,
4852.44645095, 5, 0,
4863.29949808, 3, 1,
4874.05622411, 5, 0,
4885.01156092, 5, 0,
4895.49008894, 4, 0,
4904.26394701, 10, 0,
4912.96797204, 5, 0,
4922.79786801, 5, 1,
4938.87821102, 3, 0,
4948.39939404, 2, 0,
4962.95050693, 3, 0,
4972.65335608, 1, 0,
4981.27065015, 5, 0,
4990.89966011, 1, 1,
5000.52512908, 3, 0,
5008.7706511, 3, 0,
5017.38166308, 3, 0,
5025.71440005, 2, 0,
5034.83209395, 4, 0,
5044.35212708, 4, 1,
5067.18967104, 4, 1,
5075.58837509, 14, 1,
5086.64605403, 2, 0,
5095.55317307, 1, 0,
5105.07913208, 3, 0,
5114.50176406, 3, 0,
5123.71648407, 2, 0,
5137.85105014, 2, 0,
5150.13624811, 2, 0,
5159.36888695, 3, 0,
5171.53977704, 3, 0,
5182.28905392, 2, 0,
5192.85209298, 2, 0,
5212.19534898, 2, 0,
5220.58863711, 4, 0,
5229.07521796, 3, 0,
5237.79340005, 3, 0,
5246.59629297, 3, 0,
5263.3974061, 3, 0,
5280.07717204, 1, 0,
5290.61313796, 3, 0,
5302.20409799, 4, 0,
5310.91091609, 9, 0,
5322.27548194, 6, 0,
5331.69916201, 8, 0,
5339.78667092, 7, 0,
5348.59363508, 4, 0,
5358.22244596, 1, 2,
5366.88940096, 26, 0,
5376.04060197, 2, 0,
5384.54039812, 2, 0,
5392.66880298, 5, 0,
5402.76495194, 11, 0,
5416.18762898, 4, 1,
5424.79149508, 1, 0,
